"activity","address","city","code","codedescription","createddate","duedate","neighborhood","outcome","servicerequestnum","state","status","statusdate","updateddate","zip","lon","lat"
"Dispatch Work Crew","WITHERSPOON RD & NORTHWOOD DR","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-04-08T16:54:28.000","2015-04-09T16:54:28.000","GLEN OAKS","Removed entire limb","15-00274985","MD","CLOSED","2015-04-13T14:17:03.000","2015-04-13T14:16:00.000","21212",-92.98189,34.1587655
"Dispatch Work Crew","4401  NORFOLK AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-04-07T19:56:18.000","2015-04-08T19:56:18.000","WEST FOREST PARK","Removed entire limb","15-00272162","MD","CLOSED","2015-04-09T16:33:47.000","2015-04-09T16:33:00.000","21216",-76.691157,39.322028
"Dispatch Work Crew","2200  PARK AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-04-07T17:28:25.000","2015-04-08T17:28:25.000","RESERVOIR HILL","Removed entire limb","15-00271370","MD","CLOSED","2015-04-09T16:35:27.000","2015-04-09T16:34:00.000","21217",-76.630503,39.314843
"Dispatch Inspector","1631  LOCHWOOD RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-04-07T13:12:38.000","2015-04-08T13:12:38.000","HILLEN","No Cause For Action","15-00270079","MD","CLOSED","2015-04-07T13:20:24.000","2015-04-07T13:20:00.000","21218",-76.587965,39.342457
NA,"6300  CROSS COUNTRY BLVD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-04-06T19:20:55.000","2015-04-07T19:20:55.000","CROSS COUNTRY",NA,"15-00268653","MD","OPEN","2015-04-07T09:26:02.000",NA,"21215",-76.6898979,39.3639874
"Dispatch Work Crew","3532  ESTHER PL","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-04-04T18:23:53.000","2015-04-05T18:23:53.000","BALTIMORE HIGHLANDS","Removed entire limb","15-00264623","MD","CLOSED","2015-04-07T15:25:07.000","2015-04-07T15:23:00.000","21224",-76.5677894,39.2945074
"Dispatch Work Crew","5201  GREENHILL AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-04-02T10:27:38.000","2015-04-03T10:27:38.000","FRANKFORD","No Cause For Action","15-00258281","MD","CLOSED","2015-04-02T18:31:16.000","2015-04-02T18:30:00.000","21206",-76.550887,39.334734
"Dispatch Work Crew","5205  GREENHILL AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-04-02T10:25:36.000","2015-04-03T10:25:36.000","FRANKFORD","Removed entire limb","15-00258278","MD","CLOSED","2015-04-02T18:32:32.000","2015-04-02T18:32:00.000","21206",-76.550586,39.334928
"Dispatch Work Crew","2 S MONROE ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-04-01T18:22:06.000","2015-04-02T18:22:06.000","BOOTH-BOYD","Removed entire limb","15-00257067","MD","CLOSED","2015-04-02T18:28:57.000","2015-04-02T18:28:00.000","21223",-76.6471088,39.2876889
"Dispatch Work Crew","3311  BONNIE RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-30T20:19:13.000","2015-03-31T20:19:13.000","CROSS COUNTRY","No Cause For Action","15-00250736","MD","CLOSED","2015-03-31T17:48:34.000","2015-03-31T17:48:00.000","21208",-76.703616,39.369709
"Dispatch Work Crew","1646 E BALTIMORE ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-30T13:47:47.000","2015-03-31T13:47:47.000","WASHINGTON HILL","Removed entire limb","15-00248828","MD","CLOSED","2015-03-31T17:46:28.000","2015-03-31T17:45:00.000","21231",-76.5941028,39.2917555
NA,"5101  ROLAND AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-30T13:42:50.000","2015-03-31T13:42:50.000","WYNDHURST",NA,"15-00248801","MD","CLOSED","2015-03-30T13:45:08.000",NA,"21210",-76.63391,39.354937
"Dispatch Work Crew","4014  BAREVA RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-28T17:15:18.000","2015-03-29T17:15:18.000","EAST ARLINGTON","No Cause For Action","15-00246214","MD","CLOSED","2015-03-31T13:39:12.000","2015-03-31T13:38:00.000","21215",-76.670965,39.334676
"Dispatch Inspector","1646 E FORT AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-28T10:10:55.000","2015-03-29T10:10:55.000","LOCUST POINT","No Cause For Action","15-00245529","MD","CLOSED","2015-03-30T13:53:18.000","2015-03-30T13:52:00.000","21230",-76.591125,39.268308
"Dispatch Work Crew","418  ILCHESTER AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-27T16:56:00.000","2015-03-28T16:56:00.000","HARWOOD","Removed entire limb","15-00244122","MD","CLOSED","2015-03-31T13:33:30.000","2015-03-31T13:32:00.000","21218",-76.6105391,39.3229516
"Dispatch Work Crew","3600  CALLAWAY AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-27T14:17:30.000","2015-03-28T14:17:30.000","CALLAWAY-GARRISON","No Cause For Action","15-00243400","MD","CLOSED","2015-03-31T13:37:55.000","2015-03-31T13:37:00.000","21215",-76.677797,39.329395
"Dispatch Work Crew","1500 N ELLAMONT ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-27T12:38:43.000","2015-03-28T12:38:43.000","ROSEMONT","Removed entire limb","15-00242833","MD","CLOSED","2015-03-31T13:35:54.000","2015-03-31T13:35:00.000","21216",-76.6706726,39.3044415
"Dispatch Work Crew","THE ALAMEDA & SHERWOOD AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-26T15:09:21.000","2015-03-27T15:09:21.000","GLEN OAKS","Removed entire limb","15-00239856","MD","CLOSED","2015-03-26T15:09:56.000","2015-03-26T15:00:00.000","21239",-122.2416355,37.7652065
NA,"3000  HANLON AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-26T11:59:47.000","2015-03-27T11:59:47.000","HANLON-LONGWOOD",NA,"15-00238641","MD","CLOSED","2015-03-26T16:12:55.000",NA,"21216",-76.6686468,39.3162526
"Dispatch Work Crew","428 S WICKHAM RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-26T11:20:57.000","2015-03-27T11:20:57.000","BEECHFIELD","Removed entire limb","15-00238490","MD","CLOSED","2015-03-30T14:28:38.000","2015-03-30T14:28:00.000","21229",-76.6966319,39.27858
"Dispatch Work Crew","4917  SAINT GEMMA RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-25T18:14:37.000","2015-03-26T18:14:37.000","WEST HILLS","Removed entire limb","15-00236822","MD","CLOSED","2015-03-30T14:27:55.000","2015-03-30T14:27:00.000","21229",-76.7087619,39.296326
"Dispatch Work Crew","1220 E BELVEDERE AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-24T19:19:50.000","2015-03-25T19:19:50.000","RAMBLEWOOD","Removed entire limb","15-00233764","MD","CLOSED","2015-03-26T13:35:15.000","2015-03-26T13:34:00.000","21239",-76.5931389,39.361039
"Dispatch Work Crew","1701  KEY HWY","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-24T18:58:31.000","2015-03-25T18:58:31.000","LOCUST POINT INDUSTRIAL AREA","No Cause For Action","15-00233654","MD","CLOSED","2015-03-26T13:34:10.000","2015-03-26T13:33:00.000","21230",-76.601033,39.2687819
"Dispatch Work Crew","4818  EDMONDSON AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-24T13:42:14.000","2015-03-25T13:42:14.000","HUNTING RIDGE","No Cause For Action","15-00231560","MD","CLOSED","2015-03-26T13:32:22.000","2015-03-26T13:31:00.000","21229",-76.701996,39.2928349
"Dispatch Work Crew","139  FIRESIDE CIR","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-23T17:47:21.000","2015-03-24T17:47:21.000","BELLONA-GITTINGS","Removed entire limb","15-00229453","MD","CLOSED","2015-03-26T13:27:17.000","2015-03-26T13:26:00.000","21212",-76.6198469,39.368297
"Dispatch Work Crew","1600  WALTERSWOOD RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-23T13:29:02.000","2015-03-24T13:29:02.000","LOCH RAVEN","No Cause For Action","15-00228154","MD","CLOSED","2015-04-02T10:52:41.000","2015-04-02T10:52:00.000","21239",-76.582566,39.3620159
"Dispatch Work Crew","4125  THE ALAMEDA","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-22T22:10:25.000","2015-03-23T22:10:25.000","ORIGINAL NORTHWOOD","Removed entire limb","15-00227197","MD","CLOSED","2015-03-25T12:07:00.000","2015-03-25T12:06:00.000","21218",-76.599704,39.341332
"Dispatch Work Crew","25 S BROADWAY","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-22T19:10:56.000","2015-03-23T19:10:56.000","WASHINGTON HILL","Removed entire limb","15-00227018","MD","CLOSED","2015-04-02T18:33:54.000","2015-04-02T18:33:00.000","21231",-76.59338,39.290511
"Dispatch Work Crew","1024  WITHERSPOON RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-20T11:54:59.000","2015-03-21T11:54:59.000","CAMERON VILLAGE","Removed entire limb","15-00221814","MD","CLOSED","2015-03-23T12:32:58.000","2015-03-23T12:32:00.000","21212",-76.599568,39.358415
NA,"HAVERHILL RD & GREENVALE RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-20T00:36:40.000","2015-03-21T00:36:40.000","VIOLETVILLE",NA,"15-00221344","MD","CLOSED","2015-03-20T00:38:27.000",NA,"21229",-71.3317203,42.8052978
"Dispatch Work Crew","3507  GREENVALE RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-19T18:40:08.000","2015-03-20T18:40:08.000","VIOLETVILLE","Removed part of limb  Log remains","15-00220460","MD","CLOSED","2015-03-23T12:03:35.000","2015-03-23T11:56:00.000","21229",-76.674002,39.266303
"Dispatch Work Crew","906  WALNUT AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-17T17:40:35.000","2015-03-18T17:40:35.000","ROGNEL HEIGHTS","Removed entire limb","15-00212632","MD","CLOSED","2015-03-19T17:01:01.000","2015-03-19T17:00:00.000","21229",-76.690447,39.2956069
"Dispatch Work Crew","1624  WADSWORTH WAY","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-17T13:07:02.000","2015-03-18T13:07:02.000","LOCH RAVEN","Removed entire limb","15-00210659","MD","CLOSED","2015-03-19T16:47:09.000","2015-03-19T16:45:00.000","21239",-76.581461,39.362447
"Dispatch Inspector","5947  THE ALAMEDA","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-16T18:53:48.000","2015-03-17T18:53:48.000","RAMBLEWOOD","Duplicate request","15-00208230","MD","CLOSED","2015-03-17T09:30:25.000","2015-03-17T09:28:00.000","21239",-76.593232,39.3657929
"Dispatch Work Crew","2905  WAYNE AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-16T16:33:21.000","2015-03-17T16:33:21.000","HOWARD PARK","Removed entire limb","15-00207146","MD","CLOSED","2015-03-19T16:57:19.000","2015-03-19T16:56:00.000","21207",-76.704085,39.325821
"Dispatch Work Crew","210  LONGWOOD RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-16T00:02:04.000","2015-03-17T00:02:04.000","ROLAND PARK","Removed entire limb","15-00204747","MD","CLOSED","2015-04-02T14:13:29.000","2015-04-02T14:13:00.000","21210",-76.6399859,39.357374
"Dispatch Work Crew","3700  WINTERBOURNE RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-15T18:33:49.000","2015-03-16T18:33:49.000","FAIRMONT","Removed entire limb","15-00204404","MD","CLOSED","2015-04-02T14:07:17.000","2015-04-02T14:07:00.000","21216",-76.679952,39.307646
"Dispatch Work Crew","5911  FENWICK AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-15T17:14:23.000","2015-03-16T17:14:23.000","LOCH RAVEN","Removed entire limb","15-00204295","MD","CLOSED","2015-03-30T14:34:46.000","2015-03-30T14:29:00.000","21239",-76.582866,39.362134
"Dispatch Work Crew","203  KEMBLE RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-13T20:09:13.000","2015-03-14T20:09:13.000","GUILFORD","Removed entire limb","15-00201805","MD","CLOSED","2015-04-02T14:29:59.000","2015-04-02T14:28:00.000","21218",-76.612391,39.336936
"Dispatch Work Crew","5951  THE ALAMEDA","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-13T20:06:36.000","2015-03-14T20:06:36.000","RAMBLEWOOD","Removed entire limb","15-00201795","MD","CLOSED","2015-03-19T16:58:12.000","2015-03-19T16:57:00.000","21239",-76.593205,39.3659139
"Dispatch Work Crew","THE ALAMEDA & SHERWOOD AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-13T15:44:57.000","2015-03-14T15:44:57.000","GLEN OAKS","Removed entire limb","15-00200288","MD","CLOSED","2015-04-02T14:06:10.000","2015-04-02T14:05:00.000","21239",-122.2416355,37.7652065
"Dispatch Work Crew","4251  NICHOLAS AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-13T14:12:12.000","2015-03-14T14:12:12.000","BELAIR-EDISON","No Cause For Action","15-00199735","MD","CLOSED","2015-04-02T14:20:09.000","2015-04-02T14:19:00.000","21206",-76.5629779,39.3280067
"Dispatch Work Crew","4209  CREST HEIGHTS RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-13T12:50:59.000","2015-03-14T12:50:59.000","REISTERSTOWN STATION","Removed entire limb","15-00198873","MD","CLOSED","2015-04-02T14:15:22.000","2015-04-02T14:15:00.000","21215",-76.7109394,39.359473
"Dispatch Work Crew","610 W NORTHERN PKWY","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-13T10:50:51.000","2015-03-14T10:50:51.000","NORTH ROLAND PARK/POPLAR HILL","Removed entire limb","15-00198219","MD","CLOSED","2015-04-02T14:17:57.000","2015-04-02T14:17:00.000","21210",-76.6298614,39.3618845
"Dispatch Work Crew","700 N DUKELAND ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-13T09:19:05.000","2015-03-14T09:19:05.000","MOSHER","Removed entire limb","15-00198082","MD","CLOSED","2015-03-16T17:09:21.000","2015-03-16T17:00:00.000","21216",-76.6627864,39.296329
"Dispatch Work Crew","311  BIRKWOOD PL","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-12T20:54:38.000","2015-03-13T20:54:38.000","OAKENSHAWE","Removed entire limb","15-00197194","MD","CLOSED","2015-03-16T16:58:09.000","2015-03-16T16:57:00.000","21218",-76.6117596,39.3294431
"Dispatch Work Crew","534  COVENTRY RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-12T13:57:18.000","2015-03-13T13:57:18.000","BEECHFIELD","Removed entire limb","15-00194586","MD","CLOSED","2015-03-16T17:08:20.000","2015-03-16T17:07:00.000","21229",-76.7009732,39.2781158
"Dispatch Work Crew","512 W SARATOGA ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-11T16:18:48.000","2015-03-12T16:18:48.000","SETON HILL","Removed entire limb","15-00191255","MD","CLOSED","2015-03-13T10:13:52.000","2015-03-13T10:12:00.000","21201",-76.6231053,39.2929649
NA,"304  WENDOVER RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-11T15:56:47.000","2015-03-12T15:56:47.000","GUILFORD",NA,"15-00191129","MD","CLOSED","2015-03-11T19:52:40.000",NA,"21218",-76.610925,39.34062
"Dispatch Work Crew","4035 W COLD SPRING LN","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-11T14:33:32.000","2015-03-12T14:33:32.000","DORCHESTER","Removed entire limb","15-00190568","MD","CLOSED","2015-03-13T15:04:50.000","2015-03-12T12:00:00.000","21215",-76.685968,39.334826
"Dispatch Work Crew","3308  ELGIN AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-11T12:33:23.000","2015-03-12T12:33:23.000","WALBROOK","Removed entire limb","15-00189732","MD","CLOSED","2015-03-13T10:09:09.000","2015-03-13T10:07:00.000","21216",-76.673402,39.313455
"Dispatch Work Crew","5210  SAINT GEORGES AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-11T10:58:03.000","2015-03-12T10:58:03.000","KENILWORTH PARK","Removed entire limb","15-00189151","MD","CLOSED","2015-03-12T11:58:26.000","2015-03-12T11:56:00.000","21212",-76.601801,39.35223
"Dispatch Work Crew","2221  SAINT PAUL ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-09T13:41:25.000","2015-03-10T13:41:25.000","BARCLAY","Removed entire limb","15-00181999","MD","CLOSED","2015-03-10T11:51:44.000","2015-03-10T11:50:00.000","21218",-76.614857,39.314927
"Dispatch Work Crew","6204  FAIR OAKS AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-09T13:33:27.000","2015-03-10T13:33:27.000","HARFORD-ECHODALE/PERRING PARKWAY","Removed entire limb","15-00181944","MD","CLOSED","2015-03-10T11:53:09.000","2015-03-10T11:52:00.000","21214",-76.565263,39.36083
"Dispatch Work Crew","2013 W COLD SPRING LN","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-07T17:43:45.000","2015-03-08T17:43:45.000","WOODBERRY","Removed entire limb","15-00177687","MD","CLOSED","2015-03-10T11:55:42.000","2015-03-10T11:54:00.000","21209",-76.65086,39.344242
"Dispatch Work Crew","2848  HARFORD RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-06T14:01:06.000","2015-03-07T14:01:06.000","COLDSTREAM HOMESTEAD MONTEBELLO","Removed entire limb","15-00173840","MD","CLOSED","2015-03-10T11:57:36.000","2015-03-10T11:57:00.000","21218",-76.589714,39.322412
"Dispatch Work Crew","W 27TH ST & ATKINSON AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-05T16:26:26.000","2015-03-06T16:26:26.000","REMINGTON","Removed entire limb","15-00170299","MD","CLOSED","2015-03-10T12:00:43.000","2015-03-10T11:59:00.000","21211",-76.2967379,36.8756394
"Dispatch Work Crew","SHERWOOD AVE & AYLESHIRE RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-03T09:42:07.000","2015-03-04T09:42:07.000","LOCH RAVEN","Removed entire limb","15-00161860","MD","CLOSED","2015-03-04T14:27:50.000","2015-03-04T14:27:00.000","21239",-119.1178638,35.6677251
NA,"578  ORCHARD ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-02T12:55:01.000","2015-03-03T12:55:01.000","SETON HILL",NA,"15-00158962","MD","CLOSED","2015-03-02T13:39:36.000",NA,"21201",-76.6254028,39.2962307
"Dispatch Inspector","5910  YORKWOOD RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-02T13:32:19.000","2015-03-03T13:32:19.000","LOCH RAVEN","Duplicate request","15-00159236","MD","CLOSED","2015-03-02T13:44:21.000","2015-03-02T13:44:00.000","21239",-76.584132,39.362998
"Dispatch Work Crew","1320 N ELLWOOD AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-02T13:27:35.000","2015-03-03T13:27:35.000","BEREA","No Cause For Action","15-00159192","MD","CLOSED","2015-03-04T14:41:26.000","2015-03-04T14:40:00.000","21213",-76.574086,39.306772
"Dispatch Work Crew","2226  MADISON AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-02T11:33:14.000","2015-03-03T11:33:14.000","RESERVOIR HILL","Removed entire limb","15-00158531","MD","CLOSED","2015-03-04T15:01:51.000","2015-03-04T15:00:00.000","21217",-76.6365878,39.3110904
"Dispatch Work Crew","924 S KENWOOD AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-02T11:22:32.000","2015-03-03T11:22:32.000","CANTON","No Cause For Action","15-00158482","MD","CLOSED","2015-03-04T14:54:01.000","2015-03-04T14:53:00.000","21224",-76.577121,39.2816004
"Dispatch Work Crew","W BARNEY ST &S HANOVER ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-02T10:33:38.000","2015-03-03T10:33:38.000","SBIC","Removed entire limb","15-00158351","MD","CLOSED","2015-03-02T18:30:05.000","2015-03-02T18:29:00.000","21230",-75.477116,44.3373677
"Dispatch Work Crew","317 N PACA ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-02T10:12:37.000","2015-03-03T10:12:37.000","DOWNTOWN","Removed entire limb","15-00158313","MD","CLOSED","2015-03-02T18:27:58.000","2015-03-02T18:27:00.000","21201",-76.622137,39.293297
"Dispatch Work Crew","938  STUBBLEFIELD LN","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-03-02T01:13:13.000","2015-03-03T01:13:13.000","MOUNT VERNON","No Cause For Action","15-00158061","MD","CLOSED","2015-03-02T18:23:39.000","2015-03-02T18:23:00.000","21202",-76.6120325,39.3002676
"Dispatch Work Crew","3700  FERNDALE AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-02-27T11:37:15.000","2015-02-28T11:37:15.000","HOWARD PARK","Removed entire limb","15-00152284","MD","CLOSED","2015-03-02T18:21:58.000","2015-03-02T18:20:00.000","21207",-76.700521,39.334933
"Dispatch Work Crew","1549  HOLBROOK ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-02-25T20:31:01.000","2015-02-26T20:31:01.000","OLIVER","Removed part of limb  Log remains","15-00147588","MD","CLOSED","2015-03-02T18:15:11.000","2015-03-02T18:14:00.000","21202",-76.60296,39.3083079
NA,"3020  CHESTERFIELD AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-02-25T17:18:58.000","2015-02-26T17:18:58.000","BELAIR-EDISON",NA,"15-00146824","MD","OPEN","2015-02-26T09:20:17.000",NA,"21213",-76.568704,39.324307
"Dispatch Work Crew","2840  PELHAM AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-02-24T18:56:33.000","2015-02-25T18:56:33.000","BELAIR-EDISON",NA,"15-00143232","MD","CLOSED","2015-02-26T13:43:00.000","2015-02-26T13:42:00.000","21213",-76.571178,39.325226
"Dispatch Work Crew","6139  CARDIFF AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-02-24T16:47:28.000","2015-02-25T16:47:28.000","BROENING MANOR","No Cause For Action","15-00142455","MD","CLOSED","2015-02-26T13:45:35.000","2015-02-26T13:45:00.000","21224",-76.542348,39.27607
NA,"578  ORCHARD ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-02-24T14:20:56.000","2015-02-25T14:20:56.000","SETON HILL",NA,"15-00141716","MD","OPEN","2015-02-24T16:46:52.000",NA,"21201",-76.6254028,39.2962307
NA,"3904 W STRATHMORE AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-02-24T12:36:57.000","2015-02-25T12:36:57.000","GLEN",NA,"15-00141033","MD","OPEN","2015-02-24T16:46:21.000",NA,"21215",-76.696978,39.35602
